Name,CMP,ATH%,PE,EPS,PB,MCap,ROCE%,ROE%,Sales_Grwth%,Profit_Grwth%,MedPE,ROCE_5Yr%,ROE_5Yr%,Debt2EqR,PAT_12M,CFO_2_EBITDA%,CapType,Symbol,Latest,Category
https://www.screener.in/company/SAMMAANCAP/consolidated/,124.12,934.14,,-21.82,0.47,10281.5,3.64,-8.69,0.52,-248.38,8.8,,3.29,1.96,-1807.46,351.03,SC,SAMMAANCAP,1,SC
https://www.screener.in/company/EDELWEISS/consolidated/,108.56,86.65,25.75,4.22,2.32,10268.19,13.27,8.68,-4.64,-5.2,15.85,0.34,5.37,4.07,535.82,58.86,SC,EDELWEISS,1,SC
https://www.screener.in/company/JKTYRE/consolidated/,373.25,48.52,19.77,18.07,2.11,10227.8,12.78,11.08,-2.06,-36.36,14.35,0.56,12.49,1.01,509.31,42.66,SC,JKTYRE,1,SC
https://www.screener.in/company/SAPPHIRE/consolidated/,318.1,26.06,368.54,0.6,7.31,10223.19,5.78,2.03,11.09,-47.13,71.04,0.01,5.22,0.92,16.7,98.84,SC,SAPPHIRE,1,SC
https://www.screener.in/company/WABAG/consolidated/,1628.5,19.37,34.35,47.48,4.73,10127.71,20.05,14.89,15.32,25.74,14.63,0.43,10.07,0.17,294.8,75.72,SC,WABAG,1,SC
https://www.screener.in/company/HEG/consolidated/,523.5,89.3,87.8,5.96,2.27,10102.37,3.96,2.59,-9.76,-62.96,17.67,0.03,6.56,0.13,115.06,69.9,SC,HEG,1,SC
https://www.screener.in/company/RAYMOND/consolidated/,1515.2,57.12,31.7,1160.33,2.81,10093.65,30.93,44.5,2.85,-25.5,13.49,14.11,19.37,0.26,7727.96,20.79,SC,RAYMOND,0,SC
https://www.screener.in/company/OLECTRA/consolidated/,1229.6,80.71,72.67,16.92,9.62,10092.65,20.39,14.15,56.12,80.75,141.81,0.19,7.84,0.24,139.21,50.91,SC,OLECTRA,1,SC
https://www.screener.in/company/CHENNPETRO/consolidated/,676.2,88.55,47.03,14.38,1.23,10069.39,4.3,2.51,-10.1,-92.2,4.26,0.05,32.82,0.38,214.09,122.99,SC,CHENNPETRO,1,SC
https://www.screener.in/company/JKLAKSHMI/consolidated/,846.85,18.07,33.3,25.43,2.87,9964.89,10.43,8.99,-8.78,-35.06,18.09,0.27,14.99,0.75,301.99,98.77,SC,JKLAKSHMI,1,SC
https://www.screener.in/company/ALKYLAMINE/,1946.8,143.94,53.49,36.39,7.1,9955.24,18.64,13.94,9.11,24.31,59.48,0.26,20.97,0,186.11,81.99,SC,ALKYLAMINE,1,SC
https://www.screener.in/company/ARVIND/consolidated/,378.95,18.85,28.07,13.5,2.62,9921.59,12.54,9.65,7.64,5.52,18.77,11.1,8.09,0.41,367.38,83.16,SC,ARVIND,1,SC
https://www.screener.in/company/AETHER/,745.15,62.49,61.4,11.47,4.44,9879.96,9.92,7.49,32.38,63.65,92.45,0.12,11.32,0.06,152.09,43.62,SC,AETHER,1,SC
https://www.screener.in/company/INDIACEM/consolidated/,317.15,21.55,,-4.64,0.96,9828.39,-4.22,-7.15,-18.85,-106.41,46.87,,-2.81,0.11,-143.68,147.49,SC,INDIACEM,1,SC
https://www.screener.in/company/POWERMECH/consolidated/,3107.2,19.88,30.09,103.26,4.55,9823.81,22.92,16.33,24.43,32.19,23.35,0.54,13.23,0.34,347.55,0.04,SC,POWERMECH,1,SC
https://www.screener.in/company/VIJAYA/consolidated/,956.3,33.51,68.23,13.94,12.34,9815.11,21.68,19.8,24.38,34.21,53.57,0.29,20.6,0.4,143.8,77,SC,VIJAYA,1,SC
https://www.screener.in/company/ALOKINDS/consolidated/,19.64,396.84,,-1.64,,9751.73,-4.79,,-32.69,-7.54,,,,,-816.43,556.08,SC,ALOKINDS,1,SC
https://www.screener.in/company/PVRINOX/consolidated/,985.25,124.8,,-28.47,1.37,9675.15,2.86,-3.89,-5.36,-439.09,189.62,,-8.74,1.1,-280.9,114.68,SC,PVRINOX,1,SC
https://www.screener.in/company/AMIORG/consolidated/,1176.3,12.39,60.68,19.38,7.36,9630.24,19.92,16,40.34,167.11,55.2,0.26,16.04,0.01,160.41,47.53,SC,AMIORG,1,SC
https://www.screener.in/company/JAIBALAJI/consolidated/,105.34,149.48,17.23,6.12,4.52,9610.06,36.08,30.75,-0.98,-37.97,16.12,1.78,,0.26,557.88,33.31,SC,JAIBALAJI,1,SC
https://www.screener.in/company/KPIGREEN/consolidated/,487.85,52.78,29.88,16.23,3.68,9605.31,17.5,18.66,69.49,98.74,25.02,0.62,24.2,0.57,325.28,35.6,SC,KPIGREEN,1,SC
https://www.screener.in/company/JLHL/consolidated/,1464.8,20.84,49.71,29.47,7.08,9604.11,18.39,15.3,17.96,9.39,53.34,0.31,17.2,0.29,193.5,77.88,SC,JLHL,1,SC
https://www.screener.in/company/TRIVENI/consolidated/,438.15,22.33,40.25,11.11,3.08,9591.01,8.62,7.93,8.99,-39.76,16.54,0.2,16.81,0.63,238.26,18.78,SC,TRIVENI,1,SC
https://www.screener.in/company/SYRMA/consolidated/,538.8,30.88,55.83,9.57,5.47,9568.28,12.41,10.19,20.08,59.63,72.87,0.18,9.52,0.38,184.45,47.34,SC,SYRMA,1,SC
https://www.screener.in/company/PGHL/,5748,30.48,36.69,151.32,17.77,9541.32,44.97,33.46,4.24,21.52,38.76,0.91,26.66,0.01,251.19,70.86,SC,PGHL,1,SC
https://www.screener.in/company/INDIASHLTR/,882.2,6.33,25.25,34.95,3.52,9521.21,12.59,15.07,40.52,52.68,23.29,11.67,13.58,1.84,377.05,-167.99,SC,INDIASHLTR,1,SC
https://www.screener.in/company/RHIM/consolidated/,461,93.74,47.01,9.81,2.38,9519.72,7.01,5.16,-2.82,-37.27,36.84,0.11,11.04,0.09,202.51,53.57,SC,RHIM,1,SC
https://www.screener.in/company/KIRLFER/,577.9,43.62,29.98,19.27,2.74,9513.24,12.52,9.46,7.05,-11.61,15.66,0.32,17.05,0.37,317.28,80.5,SC,KIRLFER,1,SC
https://www.screener.in/company/IIFLCAPS/consolidated/,305.64,46.9,13.3,22.98,3.78,9473.49,34.58,33.18,8.46,40.53,9.17,2.49,28.36,0.37,712.88,75.11,SC,IIFLCAPS,1,SC
https://www.screener.in/company/GABRIEL/,658.55,4.78,44.65,14.75,8.18,9459.67,26.44,19.57,8.99,15.15,28.37,0.44,15.96,0.01,211.87,41.6,SC,GABRIEL,1,SC
https://www.screener.in/company/USHAMART/consolidated/,310,45.48,23.25,13.37,3.43,9447,18.81,15.84,7.72,-4.1,18.28,0.68,16.77,0.15,406.32,64.46,SC,USHAMART,1,SC
https://www.screener.in/company/HAPPSTMNDS/consolidated/,604.6,161.46,47.75,12.13,5.85,9206.54,15.26,12.62,26.85,-19.11,54.77,26.49,22.9,0.79,184.66,51.87,SC,HAPPSTMNDS,1,SC
https://www.screener.in/company/BECTORFOOD/consolidated/,1485,48.15,64.01,23.72,8.17,9127.22,25.35,23.22,17.3,6.09,50.69,18.69,17.36,0.13,142.58,58.65,SC,BECTORFOOD,0,SC
https://www.screener.in/company/PRIVISCL/consolidated/,2320.8,2.81,49.07,47.83,8.22,9065.67,16.27,18.22,19.92,100.3,56.57,11.41,11.87,1.04,184.75,59.29,SC,PRIVISCL,1,SC
https://www.screener.in/company/PRAJIND/consolidated/,492.35,77.72,45.33,11.91,6.55,9050.04,19.15,15.03,-6.87,-27.29,41.93,23.47,18.3,0.14,218.93,11.44,SC,PRAJIND,1,SC
https://www.screener.in/company/SYMPHONY/consolidated/,1286.5,72,36.03,30.89,11.66,8871.32,36.88,32.61,36.32,67.49,52.67,20.79,18.88,0.19,213,72.35,SC,SYMPHONY,1,SC
https://www.screener.in/company/TCI/consolidated/,1135.2,15.31,21.45,52.92,4.11,8847.99,20.57,19.84,11.62,16.89,18.61,20.01,19.42,0.11,416.1,60.13,SC,TCI,1,SC
https://www.screener.in/company/GARFIBRES/consolidated/,886.3,11.29,38,23.33,7.09,8797.93,24.67,18.71,16.18,11.11,37.07,23.17,18.5,0.05,231.54,54.68,SC,GARFIBRES,1,SC
https://www.screener.in/company/SCI/consolidated/,188.77,103.85,10.42,18.11,1.06,8792.91,9.89,10.64,11.08,33.46,6.77,8.85,10.65,0.27,843.58,42.7,SC,SCI,1,SC
https://www.screener.in/company/LATENTVIEW/consolidated/,422.85,78.55,50.32,8.44,5.82,8730.64,15.88,12.07,32.33,9.82,54.71,18.4,13.8,0.02,173.49,49.31,SC,LATENTVIEW,1,SC
https://www.screener.in/company/MAHSEAMLES/consolidated/,651.2,68.77,11.58,56.26,1.47,8723.61,22.92,18.12,-12.99,-31.71,9.44,15.08,14.1,0,753.34,77.63,SC,MAHSEAMLES,0,SC
https://www.screener.in/company/STARCEMENT/consolidated/,216,18.52,65.35,3.3,3.18,8715.62,16.48,11.54,7.03,-56.06,21.04,15.22,12.32,0.14,133.38,83.87,SC,STARCEMENT,0,SC
https://www.screener.in/company/VOLTAMP/,8579,72.51,26.67,321.64,5.47,8679.48,29.71,22.13,19.68,8.91,18.15,23.94,19.23,0,325.41,48.61,SC,VOLTAMP,1,SC
https://www.screener.in/company/UJJIVANSFB/,44.59,41.29,11.88,3.75,1.44,8628.46,8.54,12.51,11.93,-43.39,8.57,7.67,13.71,6.75,726.1,55.42,SC,UJJIVANSFB,1,SC
https://www.screener.in/company/ASKAUTOLTD/consolidated/,434.15,17.23,34.56,12.56,8.21,8558.95,27.58,26.63,20.25,42.4,42.08,21.63,20.63,0.39,247.62,80.04,SC,ASKAUTOLTD,1,SC
https://www.screener.in/company/CERA/,6537.5,75.9,34.33,189.51,6.3,8502.59,22.51,18.39,2.35,3.49,41.9,22.18,17.48,0.05,246.48,32.73,SC,CERA,1,SC
https://www.screener.in/company/METROPOLIS/consolidated/,1648.9,117.11,58.33,28.27,6.35,8455.74,14.77,11.95,10.23,14.04,60.75,22.62,17.38,0.15,145.52,82.6,SC,METROPOLIS,1,SC
https://www.screener.in/company/TTKPRESTIG/consolidated/,606.65,109.28,40.42,15.28,4.51,8398.33,14.55,11.19,0.8,-8.02,45.67,19.44,14.85,0.09,207.81,76.01,SC,TTKPRESTIG,0,SC
https://www.screener.in/company/GANESHHOUC/consolidated/,996.7,48.99,13.9,71.72,4.04,8311.19,44.02,35.32,7.69,29.69,20.82,24.33,23.23,0.01,598.06,50.41,SC,GANESHHOUC,1,SC
https://www.screener.in/company/MANORAMA/,1384.2,9.81,73.63,18.8,17.86,8249.7,23.04,28.05,68.64,179.36,65.14,15.27,16.43,1.04,112.05,-28.02,SC,MANORAMA,1,SC
https://www.screener.in/company/TIPSMUSIC/,637.8,48.95,48.95,13.03,38.91,8153.1,112.44,85.63,28.61,32.89,34.25,90.8,71.57,0.02,166.56,53.27,SC,TIPSMUSIC,1,SC
https://www.screener.in/company/JUSTDIAL/,951.85,99.05,13.86,68.7,1.76,8094.74,15.31,13.54,9.49,318.42,58.67,6.76,5.76,0.02,584.2,43.15,SC,JUSTDIAL,1,SC
https://www.screener.in/company/GALAXYSURF/consolidated/,2249.2,60.06,26.15,86,3.38,7974.48,16.18,13.43,11.38,0.75,29.15,20.34,17.98,0.09,304.91,101.64,SC,GALAXYSURF,1,SC
https://www.screener.in/company/EPIGRAL/,1836.5,31.14,22.21,82.68,4.16,7922.91,25.17,22.59,32.19,82.15,21.09,24.01,27.02,0.31,356.7,60.69,SC,EPIGRAL,1,SC
https://www.screener.in/company/CAMPUS/,258.35,147.73,66.36,3.89,11.38,7889.97,16.71,14.88,8.3,49.32,94.11,21.83,20.07,0.32,118.9,122.71,SC,CAMPUS,1,SC
https://www.screener.in/company/CARTRADE/consolidated/,1660.5,13.76,58.64,28.38,3.55,7877.05,7.6,6.26,30.85,1458.91,57.51,2.5,1.55,0.06,145.26,77.59,SC,CARTRADE,1,SC
https://www.screener.in/company/KIRLPNU/,1212.1,49.95,36.76,32.52,7.18,7866.21,28.14,21.18,23.14,54.58,35.33,20.4,16.02,0,211.07,68.54,SC,KIRLPNU,1,SC
https://www.screener.in/company/BAJAJELEC/,672.1,117.7,65.54,11.57,4.97,7752.15,12.62,7.89,4.08,-8.73,63.09,13.58,9.25,0.16,133.42,95.74,SC,BAJAJELEC,1,SC
https://www.screener.in/company/AURIONPRO/consolidated/,1402.3,42.03,41.59,33.72,5.15,7742.59,18.07,15.3,32.17,32.27,17.6,15.79,12.61,0.02,188.42,59.98,SC,AURIONPRO,1,SC
https://www.screener.in/company/LLOYDSENGG/,52.2,58.39,77.15,0.68,11.93,7694.43,23.24,18.88,21.07,25.38,94.84,17.96,18.22,0.07,99.73,113.65,SC,LLOYDSENGG,1,SC
https://www.screener.in/company/TANLA/consolidated/,571.55,266.85,15.17,37.68,3.39,7694.06,29.12,24.1,2.54,-7.52,24.89,43.17,33.34,0.03,507.28,87.83,SC,TANLA,1,SC
https://www.screener.in/company/SHAILY/consolidated/,1671.6,19.58,82.49,20.26,14.03,7681.85,19.4,18.5,22.2,62.63,48.06,14.96,,0.34,93.12,61.7,SC,SHAILY,1,SC
https://www.screener.in/company/TDPOWERSYS/consolidated/,491.3,1.73,43.95,11.18,8.92,7673.3,29.75,22.3,27.81,47.49,27.04,21.01,16.71,0.01,174.58,15.53,SC,TDPOWERSYS,1,SC
https://www.screener.in/company/EPL/consolidated/,234.62,35.86,20.72,11.23,3.18,7497.71,17.49,16.28,7.59,44.39,27.26,14.95,13.67,0.34,363.8,90.18,SC,EPL,1,SC
https://www.screener.in/company/BORORENEW/consolidated/,572.55,45.55,,-5.33,7.5,7476.36,-3.15,-7.44,8.22,9.6,89.37,-3.54,,0.25,-86.97,107.78,SC,BORORENEW,1,SC
https://www.screener.in/company/KRBL/consolidated/,323.95,108.37,15.58,20.8,1.41,7414.89,11.85,9.43,3.88,-20.11,12.02,16.74,12.98,0.08,476.05,30.78,SC,KRBL,1,SC
https://www.screener.in/company/MOIL/,363.9,61.68,19.4,18.76,2.81,7404.83,19.12,14.99,9.5,32.92,18.2,16.13,12.02,0,381.64,67.97,SC,MOIL,1,SC
https://www.screener.in/company/ACI/consolidated/,598.25,40.11,38.74,13.14,3.96,7384.06,13.96,10.69,-21.73,-36.84,27.86,28.15,,0.13,162.15,50.15,SC,ACI,1,SC
https://www.screener.in/company/500123/,9313.6,60.84,54.48,170.96,8.52,7383.53,23.02,17.45,13.25,-5.99,47.02,21.81,16.81,0,135.53,31.75,SC,500123,1,SC
https://www.screener.in/company/KTKBANK/,195.33,46.7,5.8,33.67,0.61,7382.24,6.33,11.1,8.62,-2.57,4.94,5.83,11.36,8.83,1272.37,2.85,SC,KTKBANK,1,SC
https://www.screener.in/company/PNGJL/consolidated/,543.85,55.93,33.81,16.08,4.75,7380.5,19.35,20.9,26.95,41.42,46.86,20.4,23.11,0.6,218.27,-182.08,SC,PNGJL,1,SC
https://www.screener.in/company/DHANUKA/consolidated/,1613,19.43,24.76,65.15,5.24,7351.78,28.79,22.34,15.73,24.95,18.38,29.84,22.68,0.05,296.96,58.02,SC,DHANUKA,1,SC
https://www.screener.in/company/NETWORK18/consolidated/,47.6,1121.13,,-10.94,1.55,7339.92,0.64,-3.28,-25.92,-62.25,40.83,5.75,-1.54,0.62,-1776.67,-524.12,SC,NETWORK18,1,SC
https://www.screener.in/company/ORIENTCEM/,356.6,6.39,80.29,4.45,4.05,7326.7,8.87,5.14,-14.95,-47.86,16.48,15.83,11.32,0.04,91.25,63.92,SC,ORIENTCEM,1,SC
https://www.screener.in/company/PARAS/consolidated/,1799.5,0.99,117.92,15.75,11.33,7250.85,15.43,11.34,43.85,104.76,84.26,12.68,9.21,0.04,61.49,42.62,SC,PARAS,1,SC
https://www.screener.in/company/MASTEK/consolidated/,2343.1,56.59,19.55,121.5,2.94,7249.53,17.47,16.3,13.11,23.4,22.97,23.47,19.58,0.24,375.93,69.48,SC,MASTEK,1,SC
https://www.screener.in/company/AARTIPHARM/consolidated/,796.5,5.12,26.5,30.05,3.63,7219.05,17.44,14.54,14.17,25.83,24.13,17.38,,0.21,272.4,69.88,SC,AARTIPHARM,1,SC
https://www.screener.in/company/MHRIL/consolidated/,356.85,41.52,57.24,6.32,9.24,7208.98,9.48,19.31,2.82,14.71,71.13,8.11,23.93,4.01,125.95,87.94,SC,MHRIL,1,SC
https://www.screener.in/company/SOUTHBANK/,27.55,33.9,5.53,4.98,0.71,7207.91,6.5,13.77,9.29,21.75,6.7,5.57,9.31,11.07,1302.88,-30.62,SC,SOUTHBANK,1,SC
https://www.screener.in/company/EQUITASBNK/,63.21,84.31,49.01,1.29,1.19,7207.08,6.85,2.44,15.04,-81.59,16.44,8.01,9.43,7.45,147.05,59.43,SC,EQUITASBNK,1,SC
https://www.screener.in/company/PRSMJOHNSN/consolidated/,142.56,72.63,,1.59,4.86,7175.9,2.29,-6.81,-3.65,-118.89,44.96,4.97,-0.89,1.02,45.11,130.43,SC,PRSMJOHNSN,1,SC
https://www.screener.in/company/WELENT/consolidated/,517.55,28.32,20.53,23.3,2.82,7163.61,18.15,14.35,24.78,18.71,14.01,12.05,11.43,0.59,353.83,-37.57,SC,WELENT,1,SC
https://www.screener.in/company/SFL/consolidated/,652.75,210.61,88.62,8.84,2.34,7095.78,4.39,2.69,15.32,-41.82,57.89,13.43,9.22,0.48,96.7,66.26,SC,SFL,1,SC
https://www.screener.in/company/TMB/,448.1,36.43,6,74.68,0.79,7095.73,7.49,13.97,9.15,10.33,6.89,6.85,15.06,6.02,1182.61,41.59,SC,TMB,1,SC
https://www.screener.in/company/SHREMINVIT/consolidated/,114,3.51,6.28,18.16,1.07,6963.62,11.43,17.69,25.86,6.67,6.24,10.25,,1.29,1117.89,22.86,SC,SHREMINVIT,1,SC
https://www.screener.in/company/SWSOLAR/consolidated/,297.95,177.9,85.41,3.49,6.91,6956.96,15.99,8.24,107.61,138.63,20.11,-25.1,-74.09,0.93,85.55,13.23,SC,SWSOLAR,1,SC
https://www.screener.in/company/NESCO/,983.9,9.96,18.48,53.25,2.64,6932.56,20.36,15.23,7.94,3.43,18.44,18.99,14.86,0,375.22,63.27,SC,NESCO,1,SC
https://www.screener.in/company/IXIGO/consolidated/,177.28,11.41,121.83,1.54,10.91,6919.1,13.6,10.52,39.4,48.71,118.69,6.64,,0.06,60.25,136.11,SC,IXIGO,1,SC
https://www.screener.in/company/DBL/consolidated/,472.9,163.98,14.93,43.83,1.37,6914.51,14.71,9.82,-5.79,710.66,29.43,9.33,0.02,1.88,839.92,5.73,SC,DBL,1,SC
https://www.screener.in/company/TI/consolidated/,353.9,29.22,29.88,11.86,7.77,6859.07,28.43,29.89,2.88,64.3,38.54,16.84,,0.05,229.59,65.49,SC,TI,1,SC
https://www.screener.in/company/RENUKA/consolidated/,31.85,288.1,,-1.41,,6779.24,10.46,,-3.51,52.05,0.92,10.38,,,-299.9,130.55,SC,RENUKA,1,SC
https://www.screener.in/company/VMART/,3405.2,42.39,312.39,23.12,8.32,6757.01,8.38,2.78,16.81,122.33,311.97,4.68,-2.04,0.97,45.77,89.77,SC,VMART,1,SC
https://www.screener.in/company/BALUFORGE/consolidated/,614.35,44.87,32.98,18.63,6.38,6723.56,31.26,25.38,64.97,117.64,32.84,29.21,,0.04,203.86,55.26,SC,BALUFORGE,1,SC
https://www.screener.in/company/ETHOSLTD/consolidated/,2725.7,29.32,69.3,39.33,6.79,6672.63,13,10.32,25.29,16.19,69.34,13.9,10.84,0.29,96.29,-9.55,SC,ETHOSLTD,1,SC
https://www.screener.in/company/CHEMPLASTS/consolidated/,422,95.82,,-6.98,3.23,6672.22,1.87,-5.86,10.78,37.47,16.99,17.12,9.01,0.89,-110.36,64.61,SC,CHEMPLASTS,1,SC
https://www.screener.in/company/LLOYDSENT/consolidated/,52,82.31,115.87,0.45,2.7,6615.06,6.56,2.77,55.29,-6.75,64.86,4.31,3.43,0.24,123.38,72.01,SC,LLOYDSENT,1,SC
https://www.screener.in/company/THOMASCOOK/consolidated/,140.42,88.01,25.55,5.4,2.93,6612.29,18.62,11.99,11.51,-0.22,44.1,3.62,0.51,0.21,258.39,115.37,SC,THOMASCOOK,1,SC
https://www.screener.in/company/ELECTCAST/consolidated/,106.71,121.77,9.3,11.48,1.14,6596.65,13.24,13.03,-2.11,-5.93,8.83,11.37,10.28,0.37,709.71,41.46,SC,ELECTCAST,1,SC
https://www.screener.in/company/504882/,3290,477.51,498.48,6.6,24.16,6580,6.88,4.97,4.49,-10.45,611.8,8.17,5.79,0,13.2,-45.16,SC,504882,1,SC
https://www.screener.in/company/RUSTOMJEE/consolidated/,518.75,54.42,38.02,13.64,2.36,6537.79,9.33,7.53,-9.82,54.88,51.59,9.65,10.74,0.34,188.13,-3.54,SC,RUSTOMJEE,1,SC
https://www.screener.in/company/TEXRAIL/consolidated/,163.24,81.7,26.2,6.24,2.33,6520.9,13.88,9.34,45.78,122.19,51.86,8.56,5.04,0.34,248.88,18.25,SC,TEXRAIL,1,SC
https://www.screener.in/company/WEBELSOLAR/,1474.2,28.28,41.36,35.64,23.02,6400.44,59.15,80.22,2125.29,1716.93,46.47,10.37,16.46,0.55,154.74,65.68,SC,WEBELSOLAR,1,SC
https://www.screener.in/company/SURYAROSNI/,292.45,43.9,18.27,16.01,2.58,6364.76,20.94,15.06,-4.78,7.08,14.84,18.64,15.59,0.01,348.4,64.4,SC,SURYAROSNI,1,SC
https://www.screener.in/company/EMUDHRA/consolidated/,755.3,35.58,73.9,10.22,8.39,6254.77,15.32,12.08,39.2,12.34,61.08,21.26,16.2,0,87.24,76.76,SC,EMUDHRA,1,SC
https://www.screener.in/company/CSBBANK/,358.1,17.91,10.46,34.23,1.38,6212.53,7.11,14.31,22.87,4.74,10.45,6.54,15.82,9.43,593.8,-179.95,SC,CSBBANK,1,SC
https://www.screener.in/company/ROUTE/consolidated/,981.65,143.37,18.62,50.61,2.54,6184.16,17.71,14.5,13.73,-8.18,32.18,22.19,17.26,0.19,333.93,104.86,SC,ROUTE,1,SC
https://www.screener.in/company/PDSL/consolidated/,435.15,53.05,39.2,11.1,3.73,6149.47,15.05,11.14,21.26,8.6,21.46,19.46,18.53,0.75,241.37,-7.23,SC,PDSL,1,SC
https://www.screener.in/company/RAYMONDLSL/consolidated/,1008.8,207.3,94.45,6.27,0.64,6145.98,2.86,0.68,-5.49,-86.75,94.46,2.86,,0.24,38.19,62.11,SC,RAYMONDLSL,1,SC
https://www.screener.in/company/THANGAMAYL/,1930.7,32.98,50.55,38.19,5.44,6001.01,13.74,14.88,28.47,-3.68,30.14,17.54,20.63,0.72,118.71,-188.7,SC,THANGAMAYL,1,SC
https://www.screener.in/company/ANUP/,2991.2,29.03,51.27,58.35,9.81,5990.32,24.23,20.52,28.69,16.96,17.46,20.01,17.77,0.05,116.85,-4.58,SC,ANUP,1,SC
https://www.screener.in/company/AVALON/consolidated/,897.1,19.72,94.02,9.59,9.7,5964.33,13.37,10.95,26.63,146.18,76.68,15.63,13.54,0.29,63.44,18.99,SC,AVALON,1,SC
https://www.screener.in/company/GHCL/consolidated/,617.05,26.29,9.47,65.18,1.69,5908.55,25.08,19.3,-7.63,4.24,7.2,23.09,21.69,0.03,624.15,66.19,SC,GHCL,1,SC
https://www.screener.in/company/ZAGGLE/,439.65,35.79,67.45,6.52,4.73,5900.33,12.99,9.6,67.95,98.95,87.23,68.3,,0.01,87.48,14.2,SC,ZAGGLE,1,SC
https://www.screener.in/company/SUNTECK/consolidated/,400.5,74.53,39.03,10.26,1.8,5866.89,6.28,4.71,51.04,113.52,134.25,4.16,2.03,0.12,150.32,80.03,SC,SUNTECK,1,SC
https://www.screener.in/company/RTNPOWER/consolidated/,10.83,320.13,26.21,0.41,1.27,5815.82,8.69,4.96,-2.38,112.77,41.79,8.81,,0.79,221.92,43.55,SC,RTNPOWER,1,SC
https://www.screener.in/company/SHOPERSTOP/consolidated/,522.4,80.64,527.96,0.99,17.9,5749.49,7.98,3.5,7.21,-86.63,103.52,6.64,-15.49,10.32,10.89,71.93,SC,SHOPERSTOP,1,SC
https://www.screener.in/company/SHARDACROP/consolidated/,635.1,39.6,18.82,33.74,2.5,5729.9,16.87,13.61,36.57,857.17,14.88,17.73,12.61,0.01,304.42,92.14,SC,SHARDACROP,1,SC
https://www.screener.in/company/RALLIS/,291.1,30.09,45.53,6.43,2.97,5660.99,10.08,6.66,0.55,-15.84,29.38,12.32,8.87,0.03,125,92.77,SC,RALLIS,1,SC
https://www.screener.in/company/E2E/,2822.1,94.45,118.66,23.78,3.54,5635.13,8.08,5.71,73.58,117.15,66.2,14.36,8.45,0.05,47.49,65.01,SC,E2E,1,SC
https://www.screener.in/company/JSLL/,2226.5,12.22,61.01,36.5,20.27,5535.11,51.45,39,44.65,33.68,43.04,50.28,40.81,0.04,90.73,52.27,SC,JSLL,1,SC
https://www.screener.in/company/HCC/consolidated/,30.42,294.71,747.91,0.62,6.11,5534.56,25.58,2.01,-20.03,105.67,6.78,24.84,,1.85,112.63,17.65,SC,HCC,1,SC
https://www.screener.in/company/REFEX/,424.55,41.33,28.96,14.66,4.39,5484.43,25.29,21.99,77.3,87.4,9.05,34.36,27.23,0.13,189.41,-97.52,SC,REFEX,1,SC
https://www.screener.in/company/AVL/,424.35,35.49,51.76,8.2,9.35,5459.82,18.7,19.71,29.63,33.82,33.29,23.18,28.62,0.82,105.49,-19.27,SC,AVL,1,SC
https://www.screener.in/company/INDIAGLYCO/consolidated/,1755.7,1.38,23.54,74.58,2.41,5435.91,12.1,10.72,14.4,28.77,15.64,10.19,9.78,0.84,230.92,63.32,SC,INDIAGLYCO,1,SC
https://www.screener.in/company/QUESS/consolidated/,364.9,68.9,14.33,24.98,1.86,5435.16,11.74,11.15,10.63,62.83,18.15,10.7,7.64,0.24,388.29,72.89,SC,QUESS,1,SC
https://www.screener.in/company/AGI/,837.1,56.24,16.8,49.84,2.58,5415.82,20.13,16.48,4.46,29.88,17.59,13.96,14.39,0.26,322.44,62.23,SC,AGI,1,SC
https://www.screener.in/company/VIPIND/consolidated/,381.25,103.17,,-4.84,8.79,5414.5,-1.77,-11.79,-2.96,-320.34,76.43,7.12,3.02,1.22,-68.79,313.45,SC,VIPIND,1,SC
https://www.screener.in/company/MAHLIFE/consolidated/,346.95,95.75,87.8,3.95,2.84,5381.28,2.95,3.25,75.52,-28.42,81.61,0.82,2.01,0.76,61.35,-503.38,SC,MAHLIFE,1,SC
https://www.screener.in/company/PRICOLLTD/consolidated/,438.5,36.57,32,13.7,5.26,5344.5,22.78,17.95,18.49,14.72,32.32,19.48,15.75,0.18,167.03,93.86,SC,PRICOLLTD,1,SC
https://www.screener.in/company/SKIPPER/,472.2,40.83,36.53,12.93,4.5,5327.53,24.04,14.06,40.9,94.83,39.57,15.06,7.48,0.63,145.83,32.53,SC,SKIPPER,1,SC
https://www.screener.in/company/531201/,6925.25,28.5,35.97,192.54,15.23,5281.75,71.1,52.78,57.01,59.78,19.51,47.16,44.27,0,146.85,19.66,SC,531201,1,SC
https://www.screener.in/company/JSFB/,497.35,52.99,10.43,47.73,1.28,5230.14,8.15,13.08,17.36,-25.11,6.02,7.97,15.84,8.06,501.42,145.98,SC,JSFB,1,SC
https://www.screener.in/company/RAJESHEXPO/consolidated/,177.25,480.93,136.48,1.3,0.33,5224.15,3.23,2.24,17.04,8.52,7.92,0.05,9.81,-23.66,38.28,55.42,SC,RAJESHEXPO,0,SC
https://www.screener.in/company/SUNCLAY/consolidated/,2355.7,24.55,,-4.83,5.35,5193.41,-2.41,-19.46,59.63,-28.35,,-0.29,,1.54,-10.65,-8.16,SC,SUNCLAY,1,SC
https://www.screener.in/company/INDIGOPNTS/,1083.5,209,36.77,29.51,5.44,5165.56,23.18,17.52,54.1,23.83,17.92,0.02,18.56,40.36,140.56,61.95,SC,INDIGOPNTS,0,SC
